ros_time,odom_x,odom_y,odom_yaw_deg,base_footprint_x,base_footprint_y,base_footprint_yaw_deg
1765359814.4026113,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.453187,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.5026867,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.5526276,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.602705,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.6526046,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.703089,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.7526727,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.805729,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.852469,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.902493,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359814.9559426,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.002461,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.0542536,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.1055052,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.1534603,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.2031329,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.2530303,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.3027422,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.353023,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.40279,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.453232,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.5037484,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.5523376,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.6025398,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.65294,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.702498,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.7542272,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.802675,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.8535879,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.9032445,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359815.9526167,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.0033119,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.053413,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.1023078,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.1529837,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.2026486,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.252339,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.3036432,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.3537776,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.4043863,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.4544687,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.5029292,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.5525827,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.6050162,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.6525447,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.7026467,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.7528484,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.8026826,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.8534777,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.9026332,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359816.9548683,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.0023227,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.0532377,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.1033533,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.152441,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.2021728,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.2536323,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.30252,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.3534884,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.4045632,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.4524634,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.5027852,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.5538335,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.6025956,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.652219,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.7024841,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.7526565,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.802686,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.8522565,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.9026306,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359817.9523585,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.003263,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.0527983,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.1029284,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.1537797,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.2033372,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.2528386,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.3028967,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.3524919,nan,nan,0.0,0.4422519510604711,0.13320504258074675,-167.4510642041999
1765359818.4029472,nan,nan,0.0,0.4419384811330517,0.13461332084615113,-167.4510642041999
1765359818.4530816,nan,nan,0.0,0.44288222600290067,0.134823389866686,-167.4510642041999
1765359818.5026913,nan,nan,0.0,0.45044498654790394,0.13650679154756895,-167.44308659859988
1765359818.5530677,nan,nan,0.0,0.45044498654790394,0.13650679154756895,-167.44308659859988
1765359818.6050396,nan,nan,0.0,0.45044498654790394,0.13650679154756895,-167.44308659859988
1765359818.6540942,nan,nan,0.0,0.45044498654790394,0.13650679154756895,-167.44308659859988
1765359818.703656,nan,nan,0.0,0.47230981908923764,0.141338832625581,-168.3835978851999
1765359818.752915,nan,nan,0.0,0.48527411792741154,0.14498342559446967,-168.96844992179987
1765359818.803789,nan,nan,0.0,0.48527411792741154,0.14498342559446967,-168.96844992179987
1765359818.852876,nan,nan,0.0,0.5014974661941819,0.14814619700854914,-169.89748229859987
1765359818.9028444,nan,nan,0.0,0.5154181186194318,0.1506264739928106,-171.07592020899986
1765359818.9521632,nan,nan,0.0,0.5154181186194318,0.1506264739928106,-171.07592020899986
1765359819.0034695,nan,nan,0.0,0.5364447062117665,0.15392820391468567,-172.00832094969988
1765359819.0524917,nan,nan,0.0,0.5571573857954799,0.15683611378011264,-173.26132728569988
1765359819.1024916,nan,nan,0.0,0.5571573857954799,0.15683611378011264,-173.26132728569988
1765359819.1532614,nan,nan,0.0,0.5781608856272684,0.1602910918685939,-174.6386821653999
1765359819.202406,nan,nan,0.0,0.5982239642014794,0.16411892754916324,-176.0184590450999
1765359819.2532492,nan,nan,0.0,0.5982239642014794,0.16411892754916324,-176.0184590450999
1765359819.303169,nan,nan,0.0,0.6172829581261932,0.16737404812216464,-177.5715260794999
1765359819.3531876,nan,nan,0.0,0.6172829581261932,0.16737404812216464,-177.5715260794999
1765359819.4023983,nan,nan,0.0,0.6375523063148498,0.16920257638844186,-179.0307470710999
1765359819.452445,nan,nan,0.0,0.6570261015933324,0.17050683234262468,179.45990472370013
1765359819.5025241,nan,nan,0.0,0.6570261015933324,0.17050683234262468,179.45990472370013
1765359819.5526984,nan,nan,0.0,0.676443559773209,0.17032378940008525,177.9643421167001
1765359819.6029463,nan,nan,0.0,0.6956263381206553,0.1696419588460054,176.38321427670013
1765359819.6532145,nan,nan,0.0,0.6956263381206553,0.1696419588460054,176.38321427670013
1765359819.70301,nan,nan,0.0,0.7149976864527359,0.1684175191934396,175.04817669770011
1765359819.7521908,nan,nan,0.0,0.7149976864527359,0.1684175191934396,175.04817669770011
1765359819.8027244,nan,nan,0.0,0.7343519075445721,0.1667406414603916,173.43194966990012
1765359819.8524091,nan,nan,0.0,0.7537590750893679,0.16548371611994722,171.93598327380013
1765359819.9032767,nan,nan,0.0,0.7537590750893679,0.16548371611994722,171.93598327380013
1765359819.9525,nan,nan,0.0,0.7718351558375686,0.16292269003264168,170.27384566380013
1765359820.0027728,nan,nan,0.0,0.791287552511804,0.1615571368570308,168.64356870900014
1765359820.052571,nan,nan,0.0,0.791287552511804,0.1615571368570308,168.64356870900014
1765359820.102962,nan,nan,0.0,0.8103172616486071,0.15773513096836098,167.0847148995001
1765359820.1526084,nan,nan,0.0,0.8283998568174237,0.15457840064415634,165.6860317939001
1765359820.2031617,nan,nan,0.0,0.8283998568174237,0.15457840064415634,165.6860317939001
1765359820.2525055,nan,nan,0.0,0.8439069472946339,0.15062166647615036,164.47182612640012
1765359820.302733,nan,nan,0.0,0.8439069472946339,0.15062166647615036,164.47182612640012
1765359820.3529446,nan,nan,0.0,0.8654176972905016,0.14564024372963116,163.05767534410012
1765359820.4024878,nan,nan,0.0,0.8863911878902356,0.13925108289931504,161.7934620959001
1765359820.4524806,nan,nan,0.0,0.8863911878902356,0.13925108289931504,161.7934620959001
1765359820.5022938,nan,nan,0.0,0.9068063205268336,0.1335495484015349,160.62802508960013
1765359820.5523016,nan,nan,0.0,0.9268081169891887,0.12651679883317438,159.55632706310013
1765359820.6023986,nan,nan,0.0,0.9268081169891887,0.12651679883317438,159.55632706310013
1765359820.6523383,nan,nan,0.0,0.9458672580830413,0.11941222626372781,158.34360322550015
1765359820.7050238,nan,nan,0.0,0.9458672580830413,0.11941222626372781,158.34360322550015
1765359820.7527013,nan,nan,0.0,0.9638722364415887,0.11226304240875082,157.16274822550014
1765359820.8023891,nan,nan,0.0,0.9818292226158478,0.10470087867999739,155.8225976910001
1765359820.8527942,nan,nan,0.0,0.9818292226158478,0.10470087867999739,155.8225976910001
1765359820.9024937,nan,nan,0.0,0.9999222214556096,0.0976412569447478,154.72810571850013
1765359820.9528234,nan,nan,0.0,1.0164406001673805,0.08984296621715175,153.47685744030014
1765359821.0029538,nan,nan,0.0,1.0164406001673805,0.08984296621715175,153.47685744030014
1765359821.053368,nan,nan,0.0,1.033396827208277,0.08029425747231239,152.60433141720011
1765359821.1030958,nan,nan,0.0,1.0506430515260867,0.07135631790339006,151.30828463160012
1765359821.1547096,nan,nan,0.0,1.0506430515260867,0.07135631790339006,151.30828463160012
1765359821.2023852,nan,nan,0.0,1.0667635399183935,0.06253363766192181,150.19289243760016
1765359821.2536998,nan,nan,0.0,1.0667635399183935,0.06253363766192181,150.19289243760016
1765359821.305712,nan,nan,0.0,1.0839673300840866,0.05378877292489265,148.96242318610015
1765359821.353773,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.4022822,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.4530003,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.5031815,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.5602112,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.6029909,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.6536925,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.7025287,nan,nan,0.0,1.1019381308374685,0.0441079352264724,147.75476965560017
1765359821.753806,nan,nan,0.0,1.1586551288157108,0.009106374761836972,145.26274622800017
1765359821.802686,nan,nan,0.0,1.1491975912535248,0.01566418600537445,145.45234570480017
1765359821.8526587,nan,nan,0.0,1.1491975912535248,0.01566418600537445,145.45234570480017
1765359821.9027157,nan,nan,0.0,1.1348791704539039,0.02552250825763507,145.82624663780018
1765359821.9522638,nan,nan,0.0,1.1348791704539039,0.02552250825763507,145.82624663780018
1765359822.002366,nan,nan,0.0,1.1188525107669354,0.03640348583441852,146.36877230260018
1765359822.0526338,nan,nan,0.0,1.1188525107669354,0.03640348583441852,146.36877230260018
1765359822.1029835,nan,nan,0.0,1.1027231927224588,0.0471324551384821,146.60014853290016
1765359822.1525655,nan,nan,0.0,1.0870846327770207,0.058604266482198394,147.3022213417002
1765359822.20259,nan,nan,0.0,1.0714474711079733,0.06864228976360594,148.22059622170016
1765359822.25321,nan,nan,0.0,1.0714474711079733,0.06864228976360594,148.22059622170016
1765359822.3023367,nan,nan,0.0,1.0559528129701123,0.07824167541388008,149.00291553640017
1765359822.3525918,nan,nan,0.0,1.0559528129701123,0.07824167541388008,149.00291553640017
1765359822.403511,nan,nan,0.0,1.0423420361836928,0.08754845427938344,150.00783904480016
1765359822.4525168,nan,nan,0.0,1.0307309328728864,0.0964859482857031,151.12445572080014
1765359822.5025663,nan,nan,0.0,1.0307309328728864,0.0964859482857031,151.12445572080014
1765359822.5523953,nan,nan,0.0,1.01643419602387,0.1056606327649514,152.07386615160016
1765359822.6027493,nan,nan,0.0,1.01643419602387,0.1056606327649514,152.07386615160016
1765359822.6537251,nan,nan,0.0,1.0122066528779297,0.11009395675907839,154.44347518680016
1765359822.7023385,nan,nan,0.0,1.01547375444483,0.10942805299984562,156.47516744730015
1765359822.7542586,nan,nan,0.0,1.01547375444483,0.10942805299984562,156.47516744730015
1765359822.8031611,nan,nan,0.0,1.0252692360218703,0.10516380732795755,156.65917106520016
1765359822.8524384,nan,nan,0.0,1.0380432615379274,0.10070161411787931,156.77828651370015
1765359822.9028485,nan,nan,0.0,1.0380432615379274,0.10070161411787931,156.77828651370015
1765359822.9525094,nan,nan,0.0,1.050797898033132,0.09614850640696224,157.41848686770015
1765359823.0027194,nan,nan,0.0,1.0703162289209986,0.08803119737176948,157.83797364210017
1765359823.0530157,nan,nan,0.0,1.0703162289209986,0.08803119737176948,157.83797364210017
1765359823.1031997,nan,nan,0.0,1.0907073679866115,0.07972548863735102,157.85374457270015
1765359823.1528614,nan,nan,0.0,1.11024995005309,0.0717716846628973,157.94854395590016
1765359823.2025971,nan,nan,0.0,1.11024995005309,0.0717716846628973,157.94854395590016
1765359823.2523184,nan,nan,0.0,1.129843919619353,0.06383473028472365,157.88522073830018
1765359823.3024857,nan,nan,0.0,1.129843919619353,0.06383473028472365,157.88522073830018
1765359823.3528466,nan,nan,0.0,1.1486454759400826,0.05619455990792971,157.57475971340017
1765359823.4023645,nan,nan,0.0,1.1666229728607398,0.04877550373223009,157.43859021830016
1765359823.4528368,nan,nan,0.0,1.1666229728607398,0.04877550373223009,157.43859021830016
1765359823.5034106,nan,nan,0.0,1.1845940849862384,0.04130904908843762,157.38248515390018
1765359823.5524085,nan,nan,0.0,1.202348128491658,0.03391238559118983,157.3587208807002
1765359823.6035585,nan,nan,0.0,1.202348128491658,0.03391238559118983,157.3587208807002
1765359823.6526551,nan,nan,0.0,1.2193000066619621,0.026841666182049917,157.39057277750018
1765359823.7035308,nan,nan,0.0,1.2193000066619621,0.026841666182049917,157.39057277750018
1765359823.7525957,nan,nan,0.0,1.2383206472920316,0.018920465554891484,157.38114383260017
1765359823.8035743,nan,nan,0.0,1.2457725639443928,0.016854728956469885,157.8709912812002
1765359823.8527668,nan,nan,0.0,1.2457725639443928,0.016854728956469885,157.8709912812002
1765359823.9029422,nan,nan,0.0,1.2450207717302064,0.017160443599889108,158.6130403449002
1765359823.9534779,nan,nan,0.0,1.236960835453002,0.02031698212515133,158.4704374059002
1765359824.0025334,nan,nan,0.0,1.236960835453002,0.02031698212515133,158.4704374059002
1765359824.0524974,nan,nan,0.0,1.225288289632974,0.024921878738808835,159.0985551642002
1765359824.1028948,nan,nan,0.0,1.225288289632974,0.024921878738808835,159.0985551642002
1765359824.1534483,nan,nan,0.0,1.2120611343120409,0.031010031777831723,160.06394829180022
1765359824.2030976,nan,nan,0.0,1.1969163017162148,0.037533214417209006,160.97324587620022
1765359824.2528152,nan,nan,0.0,1.1827903040003158,0.043299821051813014,162.0886925962002
1765359824.3030016,nan,nan,0.0,1.1827903040003158,0.043299821051813014,162.0886925962002
1765359824.3525183,nan,nan,0.0,1.1827903040003158,0.043299821051813014,162.0886925962002
1765359824.4022217,nan,nan,0.0,1.1549678058103279,0.05492393360707788,163.87290212890022
1765359824.4523704,nan,nan,0.0,1.1482108038701522,0.05771825706174605,165.64216394210018
1765359824.5032966,nan,nan,0.0,1.1462926379511074,0.05416980706290431,169.55866589810017
1765359824.552568,nan,nan,0.0,1.1462926379511074,0.05416980706290431,169.55866589810017
1765359824.6028647,nan,nan,0.0,1.1503744960164373,0.054231692369946786,171.6030577421002
1765359824.6525834,nan,nan,0.0,1.165643417144377,0.05197780689237932,171.88911495170018
1765359824.7027888,nan,nan,0.0,1.165643417144377,0.05197780689237932,171.88911495170018
1765359824.7528412,nan,nan,0.0,1.184822077867564,0.04825913042706373,172.82933040320015
1765359824.8023005,nan,nan,0.0,1.184822077867564,0.04825913042706373,172.82933040320015
1765359824.852891,nan,nan,0.0,1.2048020210223016,0.04477315710658128,174.04514522450015
1765359824.9030056,nan,nan,0.0,1.2250048579461794,0.04266584637997571,175.17653576250015
1765359824.9529998,nan,nan,0.0,1.2250048579461794,0.04266584637997571,175.17653576250015
1765359825.0023127,nan,nan,0.0,1.2452311536466005,0.04095905494181381,176.33897967410016
1765359825.0525708,nan,nan,0.0,1.2656182951196973,0.03867683503340604,177.65715940730016
1765359825.102895,nan,nan,0.0,1.2656182951196973,0.03867683503340604,177.65715940730016
1765359825.1530778,nan,nan,0.0,1.284821766100454,0.03789116175123518,178.64663306980015
1765359825.2030008,nan,nan,0.0,1.284821766100454,0.03789116175123518,178.64663306980015
1765359825.2527301,nan,nan,0.0,1.3042052056098241,0.03743322599898664,179.16569201930017
1765359825.3032124,nan,nan,0.0,1.323550479707927,0.03715151140246407,-179.85419224689986
1765359825.3528445,nan,nan,0.0,1.323550479707927,0.03715151140246407,-179.85419224689986
1765359825.4023879,nan,nan,0.0,1.343291695412754,0.037201749457405446,-179.28504497589986
1765359825.4521456,nan,nan,0.0,1.3614594066214112,0.03838543648164868,-178.55988320149984
1765359825.50253,nan,nan,0.0,1.3614594066214112,0.03838543648164868,-178.55988320149984
1765359825.5523062,nan,nan,0.0,1.3806536904972315,0.03982951160235635,-177.82352414659985
1765359825.6026053,nan,nan,0.0,1.3806536904972315,0.03982951160235635,-177.82352414659985
1765359825.652531,nan,nan,0.0,1.3999714555661997,0.041532807267849116,-176.87424349889986
1765359825.70296,nan,nan,0.0,1.3999714555661997,0.041532807267849116,-176.87424349889986
1765359825.7543342,nan,nan,0.0,1.416721711614152,0.04244752081736167,-176.09351899569984
1765359825.8033745,nan,nan,0.0,1.4397453659166897,0.044019732543428516,-175.27770382889983
1765359825.8542898,nan,nan,0.0,1.4607429783677444,0.046718848783035005,-174.73133215889985
1765359825.9050539,nan,nan,0.0,1.4607429783677444,0.046718848783035005,-174.73133215889985
1765359825.952579,nan,nan,0.0,1.4815601607879998,0.049596818082325626,-174.16538477729983
1765359826.002628,nan,nan,0.0,1.5017516979206584,0.05263641752418274,-173.66136668999985
1765359826.0533366,nan,nan,0.0,1.5017516979206584,0.05263641752418274,-173.66136668999985
1765359826.1031008,nan,nan,0.0,1.5218324676875157,0.05486706122980306,-173.49493931069983
1765359826.1522076,nan,nan,0.0,1.5411053597860391,0.057064654321640436,-173.38309050929982
1765359826.203132,nan,nan,0.0,1.5411053597860391,0.057064654321640436,-173.38309050929982
1765359826.252296,nan,nan,0.0,1.5602044169704488,0.06025365245606372,-173.58221843179984
1765359826.3028996,nan,nan,0.0,1.5602044169704488,0.06025365245606372,-173.58221843179984
1765359826.352782,nan,nan,0.0,1.5794483389573952,0.062418251803902126,-173.87732358679983
1765359826.402814,nan,nan,0.0,1.598885739370507,0.06450329175082833,-174.24769010739985
1765359826.4528291,nan,nan,0.0,1.598885739370507,0.06450329175082833,-174.24769010739985
1765359826.5027862,nan,nan,0.0,1.617023007492489,0.06633035724239084,-174.59542212939985
1765359826.5522501,nan,nan,0.0,1.617023007492489,0.06633035724239084,-174.59542212939985
1765359826.6025639,nan,nan,0.0,1.6352806773690656,0.06903206987145354,-175.29858939419984
1765359826.653376,nan,nan,0.0,1.6545542797674035,0.07061712615159722,-176.01542641619983
1765359826.7028863,nan,nan,0.0,1.6545542797674035,0.07061712615159722,-176.01542641619983
1765359826.7529445,nan,nan,0.0,1.6739284653860116,0.07294347094276356,-176.98666605809984
1765359826.8030849,nan,nan,0.0,1.6931473711707905,0.07395517610103078,-177.92199179549982
1765359826.8521762,nan,nan,0.0,1.6931473711707905,0.07395517610103078,-177.92199179549982
1765359826.9032052,nan,nan,0.0,1.7124775466683078,0.07659916309187946,-178.92144273299982
1765359826.952867,nan,nan,0.0,1.7124775466683078,0.07659916309187946,-178.92144273299982
1765359827.0038059,nan,nan,0.0,1.7124775466683078,0.07659916309187946,-178.92144273299982
1765359827.053191,nan,nan,0.0,1.7124775466683078,0.07659916309187946,-178.92144273299982
1765359827.1033845,nan,nan,0.0,1.7124775466683078,0.07659916309187946,-178.92144273299982
1765359827.152441,nan,nan,0.0,1.7124775466683078,0.07659916309187946,-178.92144273299982
1765359827.2025661,nan,nan,0.0,1.7917630075315625,0.07567085117791211,176.56375131830023
1765359827.2520978,nan,nan,0.0,1.7917630075315625,0.07567085117791211,176.56375131830023
1765359827.3035357,nan,nan,0.0,1.8137851989734597,0.07434850968914287,175.73412059330025
1765359827.3526933,nan,nan,0.0,1.8352778614615661,0.07274533930512096,175.00785378530026
1765359827.4032133,nan,nan,0.0,1.8352778614615661,0.07274533930512096,175.00785378530026
1765359827.4526389,nan,nan,0.0,1.854384106579084,0.07107639844682831,174.12315535810026
1765359827.5039613,nan,nan,0.0,1.8736527503737868,0.0690930478194756,173.32536089810026
1765359827.5526495,nan,nan,0.0,1.8736527503737868,0.0690930478194756,173.32536089810026
1765359827.602621,nan,nan,0.0,1.8930907956994967,0.06779780546527134,172.31565639530027
1765359827.652727,nan,nan,0.0,1.9123704427737567,0.06617141385594502,171.41631112520022
1765359827.702893,nan,nan,0.0,1.9123704427737567,0.06617141385594502,171.41631112520022
1765359827.7525506,nan,nan,0.0,1.9306490025504408,0.06438855725660206,170.27135828360022
1765359827.802468,nan,nan,0.0,1.9306490025504408,0.06438855725660206,170.27135828360022
